id_prod,ventes,price,categ,ca
0_594,38.0,4.95,0.0,188.1
0_861,38.0,11.99,0.0,455.62
0_461,38.0,16.99,0.0,645.6199999999999
1_604,37.0,36.42,1.0,1347.54
0_365,37.0,6.99,0.0,258.63
1_108,37.0,45.03,1.0,1666.1100000000001
1_595,37.0,31.99,1.0,1183.6299999999999
1_1,37.0,42.99,1.0,1590.63
1_36,37.0,2.64,1.0,97.68
1_659,37.0,8.99,1.0,332.63
0_257,37.0,15.99,0.0,591.63
0_986,37.0,16.22,0.0,600.14
0_905,37.0,5.99,0.0,221.63
2_53,37.0,93.99,2.0,3477.6299999999997
0_279,37.0,16.99,0.0,628.63
0_438,37.0,14.01,0.0,518.37
0_136,37.0,13.49,0.0,499.13
0_583,37.0,10.99,0.0,406.63
0_962,37.0,5.27,0.0,194.98999999999998
0_332,36.0,4.08,0.0,146.88
0_214,36.0,11.72,0.0,421.92
0_967,36.0,8.99,0.0,323.64
0_149,36.0,17.99,0.0,647.64
0_246,36.0,3.97,0.0,142.92000000000002
0_457,36.0,5.99,0.0,215.64000000000001
0_830,36.0,11.89,0.0,428.04
0_228,36.0,7.62,0.0,274.32
0_229,36.0,17.99,0.0,647.64
0_470,36.0,9.61,0.0,345.96
1_334,36.0,39.35,1.0,1416.6000000000001
1_610,36.0,32.98,1.0,1187.28
1_40,36.0,30.25,1.0,1089.0
0_838,36.0,18.02,0.0,648.72
0_381,36.0,15.99,0.0,575.64
2_59,36.0,104.99,2.0,3779.64
1_648,36.0,32.98,1.0,1187.28
0_342,36.0,15.51,0.0,558.36
0_319,36.0,19.99,0.0,719.64
1_361,36.0,5.99,1.0,215.64000000000001
1_697,36.0,4.99,1.0,179.64000000000001
0_893,35.0,10.99,0.0,384.65000000000003
0_224,35.0,12.51,0.0,437.84999999999997
0_7,35.0,7.99,0.0,279.65000000000003
0_454,35.0,14.23,0.0,498.05
2_200,35.0,115.75,2.0,4051.25
0_323,35.0,4.99,0.0,174.65
0_622,35.0,19.96,0.0,698.6
0_428,35.0,7.01,0.0,245.35
0_285,35.0,13.99,0.0,489.65000000000003
0_244,35.0,6.71,0.0,234.85
0_422,35.0,5.76,0.0,201.6
0_384,35.0,6.78,0.0,237.3
1_65,35.0,32.99,1.0,1154.65
2_186,34.0,84.96,2.0,2888.64
0_258,34.0,7.67,0.0,260.78
0_315,34.0,7.99,0.0,271.66
0_297,34.0,14.99,0.0,509.66
0_219,34.0,13.99,0.0,475.66
0_651,34.0,19.99,0.0,679.66
1_600,34.0,33.08,1.0,1124.72
0_383,34.0,16.99,0.0,577.66
0_296,34.0,8.35,0.0,283.9
0_249,34.0,15.99,0.0,543.66
0_57,34.0,14.99,0.0,509.66
0_250,34.0,7.08,0.0,240.72
1_217,34.0,61.99,1.0,2107.66
0_251,34.0,6.99,0.0,237.66
0_449,34.0,17.99,0.0,611.66
0_240,34.0,6.03,0.0,205.02
0_413,34.0,5.99,0.0,203.66
1_228,34.0,51.71,1.0,1758.14
0_303,33.0,8.99,0.0,296.67
0_61,33.0,7.99,0.0,263.67
1_198,33.0,5.84,1.0,192.72
0_618,33.0,3.08,0.0,101.64
0_321,33.0,13.99,0.0,461.67
0_864,33.0,4.68,0.0,154.44
0_253,33.0,17.99,0.0,593.67
0_430,33.0,4.01,0.0,132.32999999999998
1_637,33.0,32.99,1.0,1088.67
0_391,33.0,8.99,0.0,296.67
0_371,33.0,11.99,0.0,395.67
0_437,33.0,4.99,0.0,164.67000000000002
0_452,33.0,19.72,0.0,650.76
0_70,33.0,9.57,0.0,315.81
0_595,33.0,6.99,0.0,230.67000000000002
0_811,33.0,3.99,0.0,131.67000000000002
0_399,33.0,16.99,0.0,560.67
0_71,33.0,16.99,0.0,560.67
0_38,33.0,3.68,0.0,121.44000000000001
0_236,33.0,4.65,0.0,153.45000000000002
0_158,33.0,16.54,0.0,545.8199999999999
0_341,32.0,3.99,0.0,127.68
0_309,32.0,3.99,0.0,127.68
0_327,32.0,14.99,0.0,479.68
0_416,32.0,18.56,0.0,593.92
0_336,32.0,3.23,0.0,103.36
0_62,32.0,4.44,0.0,142.08
1_37,32.0,31.99,1.0,1023.68
0_459,32.0,4.99,0.0,159.68
0_456,32.0,8.19,0.0,262.08
1_332,32.0,2.24,1.0,71.68
0_212,32.0,13.82,0.0,442.24
1_309,32.0,7.99,1.0,255.68
1_20,32.0,36.6,1.0,1171.2
0_856,32.0,10.16,0.0,325.12
0_375,32.0,8.99,0.0,287.68
0_661,32.0,17.99,0.0,575.68
1_178,32.0,51.92,1.0,1661.44
0_965,32.0,19.99,0.0,639.68
0_35,32.0,13.99,0.0,447.68
0_970,32.0,8.32,0.0,266.24
2_204,32.0,91.82,2.0,2938.24
0_799,32.0,11.99,0.0,383.68
0_156,32.0,12.14,0.0,388.48
2_47,32.0,36.99,2.0,1183.68
0_389,32.0,18.99,0.0,607.68
0_353,32.0,12.99,0.0,415.68
0_871,32.0,16.99,0.0,543.68
2_193,32.0,114.99,2.0,3679.68
0_313,32.0,6.99,0.0,223.68
0_853,32.0,9.99,0.0,319.68
0_941,32.0,14.99,0.0,479.68
0_33,32.0,18.99,0.0,607.68
0_209,32.0,6.99,0.0,223.68
0_634,32.0,11.92,0.0,381.44
0_295,31.0,15.99,0.0,495.69
0_885,31.0,8.99,0.0,278.69
1_263,31.0,40.99,1.0,1270.69
0_451,31.0,7.99,0.0,247.69
1_55,31.0,7.99,1.0,247.69
0_825,31.0,11.99,0.0,371.69
0_350,31.0,6.5,0.0,201.5
1_344,31.0,5.07,1.0,157.17000000000002
0_869,31.0,9.99,0.0,309.69
0_458,31.0,6.75,0.0,209.25
1_71,31.0,34.99,1.0,1084.69
1_700,31.0,7.01,1.0,217.31
0_916,31.0,12.65,0.0,392.15000000000003
0_254,31.0,9.55,0.0,296.05
0_227,31.0,15.99,0.0,495.69
1_195,31.0,35.99,1.0,1115.69
1_704,30.0,31.63,1.0,948.9
0_949,30.0,10.99,0.0,329.7
1_603,30.0,34.99,1.0,1049.7
0_683,30.0,11.99,0.0,359.7
0_469,30.0,4.99,0.0,149.70000000000002
0_241,30.0,8.99,0.0,269.7
0_14,30.0,9.41,0.0,282.3
1_125,30.0,30.99,1.0,929.6999999999999
0_944,30.0,13.38,0.0,401.40000000000003
1_360,30.0,34.35,1.0,1030.5
0_51,30.0,4.99,0.0,149.70000000000002
0_464,30.0,7.62,0.0,228.6
0_378,30.0,8.79,0.0,263.7
2_192,30.0,127.39,2.0,3821.7
0_473,30.0,7.99,0.0,239.70000000000002
0_407,30.0,15.99,0.0,479.7
0_471,30.0,4.99,0.0,149.70000000000002
2_178,30.0,176.2,2.0,5286.0
0_398,30.0,4.72,0.0,141.6
2_199,30.0,136.99,2.0,4109.700000000001
0_230,30.0,5.63,0.0,168.9
1_184,29.0,67.65,1.0,1961.8500000000001
0_814,29.0,3.25,0.0,94.25
0_361,29.0,14.99,0.0,434.71
0_36,29.0,12.57,0.0,364.53000000000003
0_608,29.0,3.78,0.0,109.61999999999999
1_51,29.0,45.99,1.0,1333.71
0_619,29.0,7.99,0.0,231.71
1_235,29.0,37.99,1.0,1101.71
1_194,29.0,52.03,1.0,1508.8700000000001
0_406,29.0,10.57,0.0,306.53000000000003
0_30,29.0,16.24,0.0,470.96
0_114,29.0,19.15,0.0,555.3499999999999
0_347,29.0,17.99,0.0,521.7099999999999
0_331,29.0,19.99,0.0,579.7099999999999
0_239,29.0,8.99,0.0,260.71
0_442,29.0,4.4,0.0,127.60000000000001
0_849,29.0,15.99,0.0,463.71
0_274,29.0,11.87,0.0,344.22999999999996
0_405,29.0,19.99,0.0,579.7099999999999
0_435,28.0,3.99,0.0,111.72
0_55,28.0,6.99,0.0,195.72
2_3,28.0,202.99,2.0,5683.72
0_445,28.0,3.99,0.0,111.72
2_195,28.0,116.99,2.0,3275.72
0_761,28.0,4.99,0.0,139.72
1_219,28.0,8.99,1.0,251.72
0_850,28.0,14.77,0.0,413.56
0_821,28.0,12.99,0.0,363.72
0_59,28.0,14.99,0.0,419.72
0_8,28.0,15.08,0.0,422.24
2_36,28.0,110.98,2.0,3107.44
1_357,28.0,5.99,1.0,167.72
0_269,28.0,4.99,0.0,139.72
1_681,28.0,6.99,1.0,195.72
1_477,28.0,6.99,1.0,195.72
0_839,28.0,9.99,0.0,279.72
0_859,28.0,16.99,0.0,475.71999999999997
0_215,28.0,5.99,0.0,167.72
1_209,28.0,8.99,1.0,251.72
1_707,28.0,6.99,1.0,195.72
0_930,28.0,12.91,0.0,361.48
0_302,28.0,12.57,0.0,351.96000000000004
0_248,28.0,7.91,0.0,221.48000000000002
0_870,28.0,3.73,0.0,104.44
2_188,28.0,73.72,2.0,2064.16
1_487,28.0,40.99,1.0,1147.72
0_40,28.0,8.03,0.0,224.83999999999997
0_237,27.0,11.99,0.0,323.73
1_709,27.0,45.99,1.0,1241.73
2_20,27.0,83.51,2.0,2254.77
0_857,27.0,6.99,0.0,188.73000000000002
0_208,27.0,14.36,0.0,387.71999999999997
0_207,27.0,11.99,0.0,323.73
0_828,27.0,11.36,0.0,306.71999999999997
0_221,27.0,13.99,0.0,377.73
1_327,27.0,38.99,1.0,1052.73
0_29,27.0,13.99,0.0,377.73
0_288,27.0,19.04,0.0,514.0799999999999
0_904,27.0,11.98,0.0,323.46000000000004
1_16,27.0,63.92,1.0,1725.8400000000001
0_842,27.0,3.07,0.0,82.89
1_181,27.0,7.99,1.0,215.73000000000002
1_174,27.0,44.09,1.0,1190.43
1_18,27.0,6.43,1.0,173.60999999999999
1_627,27.0,35.99,1.0,971.73
0_395,27.0,9.99,0.0,269.73
0_817,27.0,15.99,0.0,431.73
0_386,27.0,19.42,0.0,524.34
0_348,27.0,10.73,0.0,289.71000000000004
1_66,27.0,9.56,1.0,258.12
0_793,27.0,9.99,0.0,269.73
0_396,27.0,7.67,0.0,207.09
0_897,27.0,9.99,0.0,269.73
1_176,27.0,58.54,1.0,1580.58
0_369,27.0,10.99,0.0,296.73
0_824,26.0,4.45,0.0,115.7
0_880,26.0,13.28,0.0,345.28
0_805,26.0,10.99,0.0,285.74
1_207,26.0,9.99,1.0,259.74
1_657,26.0,53.99,1.0,1403.74
0_956,26.0,10.34,0.0,268.84
0_213,26.0,14.99,0.0,389.74
1_517,26.0,5.99,1.0,155.74
0_211,26.0,12.99,0.0,337.74
0_813,26.0,9.99,0.0,259.74
0_39,26.0,8.99,0.0,233.74
0_955,26.0,7.99,0.0,207.74
0_393,26.0,13.99,0.0,363.74
0_409,26.0,6.99,0.0,181.74
0_222,26.0,19.65,0.0,510.9
0_388,26.0,15.62,0.0,406.12
0_66,26.0,7.11,0.0,184.86
2_40,26.0,228.11,2.0,5930.860000000001
0_400,26.0,9.46,0.0,245.96000000000004
1_230,26.0,4.05,1.0,105.3
0_235,26.0,9.99,0.0,259.74
0_984,26.0,4.41,0.0,114.66
0_343,26.0,10.99,0.0,285.74
0_976,26.0,11.8,0.0,306.8
2_132,26.0,166.21,2.0,4321.46
1_268,26.0,8.37,1.0,217.61999999999998
0_610,26.0,12.46,0.0,323.96000000000004
1_290,26.0,32.79,1.0,852.54
1_490,26.0,57.92,1.0,1505.92
0_339,26.0,3.99,0.0,103.74000000000001
1_70,26.0,36.09,1.0,938.3400000000001
1_26,26.0,36.01,1.0,936.26
0_455,26.0,12.99,0.0,337.74
0_806,26.0,3.33,0.0,86.58
0_47,26.0,4.99,0.0,129.74
0_387,26.0,16.99,0.0,441.73999999999995
0_24,25.0,5.35,0.0,133.75
1_501,25.0,41.99,1.0,1049.75
1_59,25.0,8.99,1.0,224.75
0_963,25.0,8.99,0.0,224.75
2_60,25.0,111.72,2.0,2793.0
1_346,25.0,39.88,1.0,997.0000000000001
0_329,25.0,4.99,0.0,124.75
0_673,25.0,5.99,0.0,149.75
0_910,25.0,15.92,0.0,398.0
0_968,25.0,3.06,0.0,76.5
0_439,25.0,5.99,0.0,149.75
0_335,25.0,14.99,0.0,374.75
1_594,25.0,4.58,1.0,114.5
1_463,25.0,36.99,1.0,924.75
1_590,25.0,31.82,1.0,795.5
1_591,25.0,39.99,1.0,999.75
0_272,25.0,5.6,0.0,140.0
1_200,25.0,54.73,1.0,1368.25
1_238,25.0,2.0,1.0,50.0
0_888,25.0,6.48,0.0,162.0
2_15,25.0,123.99,2.0,3099.75
2_198,25.0,138.32,2.0,3458.0
1_307,24.0,6.99,1.0,167.76
0_915,24.0,18.99,0.0,455.76
0_938,24.0,11.79,0.0,282.96
1_177,24.0,43.99,1.0,1055.76
0_802,24.0,11.22,0.0,269.28000000000003
0_702,24.0,4.41,0.0,105.84
0_2071,24.0,21.99,0.0,527.76
0_924,24.0,4.01,0.0,96.24
1_317,24.0,38.99,1.0,935.76
0_925,24.0,16.99,0.0,407.76
2_42,24.0,120.61,2.0,2894.64
0_462,24.0,11.13,0.0,267.12
1_329,24.0,4.99,1.0,119.76
0_844,24.0,12.59,0.0,302.15999999999997
0_866,24.0,8.51,0.0,204.24
1_128,24.0,48.63,1.0,1167.1200000000001
2_55,24.0,108.99,2.0,2615.7599999999998
2_63,24.0,124.99,2.0,2999.7599999999998
0_921,24.0,4.99,0.0,119.76
1_658,24.0,7.72,1.0,185.28
1_322,24.0,51.6,1.0,1238.4
0_12,24.0,13.48,0.0,323.52
1_455,24.0,33.99,1.0,815.76
0_685,24.0,12.99,0.0,311.76
0_440,24.0,13.0,0.0,312.0
1_675,24.0,8.99,1.0,215.76
0_117,23.0,7.99,0.0,183.77
0_973,23.0,10.99,0.0,252.77
1_330,23.0,6.41,1.0,147.43
1_335,23.0,43.99,1.0,1011.7700000000001
1_197,23.0,5.99,1.0,137.77
1_175,23.0,6.99,1.0,160.77
0_13,23.0,7.99,0.0,183.77
1_289,23.0,32.99,1.0,758.7700000000001
1_231,23.0,33.99,1.0,781.7700000000001
0_93,23.0,16.99,0.0,390.77
2_33,23.0,30.99,2.0,712.77
1_345,23.0,32.99,1.0,758.7700000000001
0_763,23.0,16.99,0.0,390.77
0_896,23.0,7.42,0.0,170.66
1_204,23.0,6.73,1.0,154.79000000000002
0_692,23.0,3.74,0.0,86.02000000000001
0_63,23.0,6.99,0.0,160.77
0_943,23.0,7.99,0.0,183.77
2_64,23.0,163.94,2.0,3770.62
0_682,23.0,11.59,0.0,266.57
0_446,23.0,13.49,0.0,310.27
1_356,23.0,33.26,1.0,764.9799999999999
0_827,23.0,17.99,0.0,413.77
0_220,23.0,3.72,0.0,85.56
0_54,23.0,18.57,0.0,427.11
0_868,23.0,15.96,0.0,367.08000000000004
0_10,22.0,17.95,0.0,394.9
0_28,22.0,27.76,0.0,610.72
0_2070,22.0,2.41,0.0,53.02
0_876,22.0,17.35,0.0,381.70000000000005
0_89,22.0,14.99,0.0,329.78000000000003
0_877,22.0,5.99,0.0,131.78
2_45,22.0,32.99,2.0,725.7800000000001
0_846,22.0,5.03,0.0,110.66000000000001
0_19,22.0,4.99,0.0,109.78
0_98,22.0,13.17,0.0,289.74
0_913,22.0,14.99,0.0,329.78000000000003
0_223,22.0,5.99,0.0,131.78
0_92,22.0,9.63,0.0,211.86
0_231,22.0,14.99,0.0,329.78000000000003
0_843,22.0,7.99,0.0,175.78
0_954,22.0,6.51,0.0,143.22
0_674,22.0,13.95,0.0,306.9
1_342,22.0,49.04,1.0,1078.8799999999999
1_326,22.0,59.11,1.0,1300.42
1_355,22.0,35.99,1.0,791.7800000000001
0_928,22.0,18.27,0.0,401.94
0_1235,22.0,1.99,0.0,43.78
2_133,22.0,109.99,2.0,2419.7799999999997
0_776,22.0,19.72,0.0,433.84
0_874,22.0,11.85,0.0,260.7
1_638,22.0,30.92,1.0,680.24
1_613,22.0,4.99,1.0,109.78
1_298,22.0,49.1,1.0,1080.2
2_52,22.0,119.07,2.0,2619.54
0_815,22.0,10.99,0.0,241.78
0_46,22.0,5.58,0.0,122.76
0_726,22.0,10.21,0.0,224.62
0_26,22.0,6.86,0.0,150.92000000000002
0_475,21.0,8.99,0.0,188.79
1_373,21.0,31.99,1.0,671.79
0_738,21.0,4.08,0.0,85.68
0_841,21.0,19.99,0.0,419.78999999999996
0_979,21.0,14.99,0.0,314.79
0_977,21.0,7.99,0.0,167.79
0_919,21.0,18.99,0.0,398.78999999999996
0_108,21.0,13.93,0.0,292.53
2_48,21.0,73.62,2.0,1546.02
2_38,21.0,93.48,2.0,1963.0800000000002
0_730,21.0,11.52,0.0,241.92
0_286,21.0,3.75,0.0,78.75
0_867,21.0,7.99,0.0,167.79
1_193,21.0,40.99,1.0,860.7900000000001
1_154,21.0,33.39,1.0,701.19
0_922,21.0,12.95,0.0,271.95
0_11,21.0,13.99,0.0,293.79
0_860,21.0,13.82,0.0,290.22
1_711,21.0,39.99,1.0,839.7900000000001
1_214,21.0,44.7,1.0,938.7
1_273,21.0,47.99,1.0,1007.7900000000001
0_768,21.0,3.53,0.0,74.13
0_467,21.0,13.99,0.0,293.79
0_783,21.0,3.99,0.0,83.79
0_935,21.0,3.99,0.0,83.79
1_450,20.0,31.64,1.0,632.8
0_402,20.0,4.95,0.0,99.0
0_2121,20.0,24.99,0.0,499.79999999999995
1_319,20.0,43.99,1.0,879.8000000000001
1_269,20.0,47.99,1.0,959.8000000000001
0_90,20.0,12.04,0.0,240.79999999999998
1_386,20.0,5.73,1.0,114.60000000000001
0_729,20.0,28.99,0.0,579.8
0_276,20.0,1.81,0.0,36.2
0_819,20.0,3.99,0.0,79.80000000000001
0_424,20.0,14.99,0.0,299.8
0_77,20.0,21.99,0.0,439.79999999999995
0_689,20.0,14.99,0.0,299.8
0_58,20.0,9.49,0.0,189.8
0_803,20.0,16.99,0.0,339.79999999999995
0_797,20.0,4.99,0.0,99.80000000000001
0_52,20.0,19.59,0.0,391.8
0_879,20.0,9.99,0.0,199.8
2_6,20.0,101.51,2.0,2030.2
0_106,20.0,9.4,0.0,188.0
1_476,20.0,45.37,1.0,907.4
0_709,20.0,6.99,0.0,139.8
0_109,20.0,4.99,0.0,99.80000000000001
0_767,20.0,14.99,0.0,299.8
2_50,20.0,150.69,2.0,3013.8
0_1415,20.0,34.99,0.0,699.8000000000001
0_733,20.0,9.99,0.0,199.8
0_812,20.0,3.77,0.0,75.4
2_56,20.0,116.67,2.0,2333.4
1_354,20.0,68.49,1.0,1369.8
1_324,20.0,31.97,1.0,639.4
0_747,20.0,6.99,0.0,139.8
0_852,20.0,10.81,0.0,216.20000000000002
0_53,20.0,3.99,0.0,79.80000000000001
0_283,20.0,1.99,0.0,39.8
0_68,20.0,2.94,0.0,58.8
1_608,20.0,72.75,1.0,1455.0
0_892,20.0,3.42,0.0,68.4
0_404,20.0,28.77,0.0,575.4
1_387,20.0,9.99,1.0,199.8
2_58,20.0,96.69,2.0,1933.8
2_34,19.0,72.42,2.0,1375.98
2_51,19.0,84.99,2.0,1614.81
1_180,19.0,5.55,1.0,105.45
0_926,19.0,8.1,0.0,153.9
0_900,19.0,11.89,0.0,225.91000000000003
0_832,19.0,10.85,0.0,206.15
2_57,19.0,130.99,2.0,2488.8100000000004
0_705,19.0,16.99,0.0,322.80999999999995
0_2120,19.0,26.97,0.0,512.43
0_2055,19.0,20.99,0.0,398.80999999999995
1_112,19.0,6.62,1.0,125.78
0_899,19.0,19.99,0.0,379.80999999999995
0_684,19.0,8.17,0.0,155.23
0_851,19.0,6.99,0.0,132.81
0_760,19.0,15.63,0.0,296.97
0_906,19.0,16.97,0.0,322.42999999999995
0_781,19.0,10.99,0.0,208.81
0_421,19.0,16.99,0.0,322.80999999999995
0_2169,19.0,0.99,0.0,18.81
0_934,19.0,5.02,0.0,95.38
0_31,19.0,13.99,0.0,265.81
0_444,19.0,10.17,0.0,193.23
0_835,19.0,6.99,0.0,132.81
0_2,19.0,16.4,0.0,311.59999999999997
1_489,19.0,6.99,1.0,132.81
0_48,19.0,19.25,0.0,365.75
0_1364,19.0,0.81,0.0,15.39
1_155,19.0,49.99,1.0,949.8100000000001
1_123,19.0,2.99,1.0,56.81
0_282,19.0,1.57,0.0,29.830000000000002
0_75,19.0,4.99,0.0,94.81
0_72,19.0,9.84,0.0,186.96
0_771,19.0,4.99,0.0,94.81
0_2112,19.0,22.08,0.0,419.52
0_951,19.0,9.99,0.0,189.81
0_918,19.0,3.41,0.0,64.79
0_187,19.0,1.99,0.0,37.81
0_87,19.0,17.99,0.0,341.80999999999995
0_694,19.0,11.35,0.0,215.65
0_744,18.0,8.73,0.0,157.14000000000001
0_2155,18.0,21.99,0.0,395.82
0_681,18.0,5.99,0.0,107.82000000000001
0_946,18.0,18.01,0.0,324.18
0_969,18.0,11.99,0.0,215.82
0_691,18.0,5.99,0.0,107.82000000000001
0_831,18.0,4.99,0.0,89.82000000000001
0_837,18.0,5.99,0.0,107.82000000000001
1_474,18.0,49.47,1.0,890.46
1_460,18.0,7.53,1.0,135.54
1_17,18.0,39.99,1.0,719.82
1_119,18.0,31.99,1.0,575.8199999999999
0_1938,18.0,1.58,0.0,28.44
0_415,18.0,10.99,0.0,197.82
0_785,18.0,3.99,0.0,71.82000000000001
0_2101,18.0,20.99,0.0,377.82
0_881,18.0,18.99,0.0,341.82
0_1554,18.0,1.98,0.0,35.64
0_784,18.0,3.6,0.0,64.8
0_847,18.0,8.99,0.0,161.82
1_499,18.0,60.99,1.0,1097.82
0_233,18.0,10.99,0.0,197.82
1_368,18.0,49.42,1.0,889.5600000000001
1_467,18.0,8.99,1.0,161.82
1_131,18.0,6.99,1.0,125.82000000000001
0_2166,18.0,0.97,0.0,17.46
0_804,18.0,19.19,0.0,345.42
0_34,18.0,6.91,0.0,124.38
0_1117,18.0,24.99,0.0,449.82
1_149,18.0,5.99,1.0,107.82000000000001
0_801,18.0,11.99,0.0,215.82
1_229,18.0,42.99,1.0,773.82
0_818,18.0,19.27,0.0,346.86
0_1286,18.0,24.2,0.0,435.59999999999997
0_1995,18.0,27.99,0.0,503.82
2_54,18.0,89.43,2.0,1609.7400000000002
0_101,18.0,12.99,0.0,233.82
0_243,18.0,14.99,0.0,269.82
0_225,18.0,16.99,0.0,305.82
0_2153,18.0,21.99,0.0,395.82
1_471,18.0,31.99,1.0,575.8199999999999
0_16,18.0,3.22,0.0,57.96
0_6,18.0,12.13,0.0,218.34
0_2252,18.0,23.92,0.0,430.56000000000006
1_372,18.0,30.12,1.0,542.16
0_895,18.0,16.99,0.0,305.82
0_23,18.0,10.99,0.0,197.82
0_1194,18.0,20.92,0.0,376.56000000000006
1_359,18.0,5.99,1.0,107.82000000000001
0_111,18.0,19.99,0.0,359.82
0_1269,18.0,2.99,0.0,53.82000000000001
0_911,18.0,4.99,0.0,89.82000000000001
0_44,18.0,3.96,0.0,71.28
0_82,18.0,9.98,0.0,179.64000000000001
0_2144,18.0,1.25,0.0,22.5
0_908,17.0,15.15,0.0,257.55
0_792,17.0,8.1,0.0,137.7
1_292,17.0,8.04,1.0,136.67999999999998
0_1998,17.0,24.2,0.0,411.4
0_129,17.0,21.99,0.0,373.83
1_375,17.0,3.99,1.0,67.83
0_18,17.0,25.49,0.0,433.33
0_64,17.0,4.22,0.0,71.74
0_717,17.0,8.99,0.0,152.83
0_417,17.0,4.99,0.0,84.83
0_2247,17.0,2.99,0.0,50.830000000000005
1_295,17.0,3.99,1.0,67.83
1_306,17.0,34.18,1.0,581.06
2_49,17.0,72.99,2.0,1240.83
0_809,17.0,16.99,0.0,288.83
0_939,17.0,18.99,0.0,322.83
0_699,17.0,18.99,0.0,322.83
0_60,17.0,37.64,0.0,639.88
0_800,17.0,6.99,0.0,118.83
0_2032,17.0,23.32,0.0,396.44
0_121,17.0,16.99,0.0,288.83
0_786,17.0,7.53,0.0,128.01
0_2073,17.0,2.99,0.0,50.830000000000005
0_17,17.0,6.99,0.0,118.83
1_302,17.0,34.97,1.0,594.49
0_737,17.0,20.99,0.0,356.83
0_1244,17.0,2.49,0.0,42.330000000000005
0_287,17.0,9.99,0.0,169.83
0_1336,17.0,21.09,0.0,358.53
0_937,17.0,10.99,0.0,186.83
0_113,17.0,16.99,0.0,288.83
0_775,17.0,18.99,0.0,322.83
0_183,17.0,2.99,0.0,50.830000000000005
0_22,17.0,23.2,0.0,394.4
1_255,17.0,32.99,1.0,560.83
0_1276,17.0,23.17,0.0,393.89000000000004
0_112,17.0,17.71,0.0,301.07
2_14,16.0,136.07,2.0,2177.12
0_978,16.0,19.11,0.0,305.76
0_687,16.0,17.99,0.0,287.84
0_706,16.0,3.41,0.0,54.56
0_408,16.0,10.42,0.0,166.72
0_20,16.0,13.53,0.0,216.48
0_15,16.0,12.99,0.0,207.84
2_29,16.0,142.99,2.0,2287.84
0_731,16.0,17.99,0.0,287.84
0_9,16.0,31.99,0.0,511.84
0_2051,16.0,22.99,0.0,367.84
2_17,16.0,103.99,2.0,1663.84
1_182,16.0,7.71,1.0,123.36
0_477,16.0,2.99,0.0,47.84
1_266,16.0,7.98,1.0,127.68
1_371,16.0,33.99,1.0,543.84
0_2087,16.0,26.99,0.0,431.84
0_982,16.0,13.61,0.0,217.76
1_291,16.0,9.99,1.0,159.84
0_2280,16.0,20.42,0.0,326.72
1_115,16.0,32.99,1.0,527.84
2_70,16.0,129.74,2.0,2075.84
0_715,16.0,17.99,0.0,287.84
1_261,16.0,44.99,1.0,719.84
1_512,16.0,35.06,1.0,560.96
0_688,16.0,17.65,0.0,282.4
2_105,16.0,125.99,2.0,2015.84
0_933,16.0,8.99,0.0,143.84
0_141,16.0,2.99,0.0,47.84
1_211,16.0,37.99,1.0,607.84
1_227,16.0,61.99,1.0,991.84
0_753,16.0,7.99,0.0,127.84
0_1708,16.0,26.44,0.0,423.04
0_690,16.0,4.9,0.0,78.4
0_757,16.0,9.99,0.0,159.84
1_502,16.0,4.9,1.0,78.4
1_215,15.0,33.99,1.0,509.85
1_270,15.0,31.14,1.0,467.1
1_185,15.0,33.99,1.0,509.85
2_106,15.0,110.08,2.0,1651.2
0_754,15.0,5.1,0.0,76.5
1_300,15.0,6.74,1.0,101.10000000000001
0_981,15.0,19.99,0.0,299.84999999999997
0_2189,15.0,2.99,0.0,44.85
0_765,15.0,10.99,0.0,164.85
1_284,15.0,60.39,1.0,905.85
0_929,15.0,15.99,0.0,239.85
0_2275,15.0,0.99,0.0,14.85
0_252,15.0,20.54,0.0,308.09999999999997
0_950,15.0,11.34,0.0,170.1
0_1077,15.0,1.99,0.0,29.85
0_1107,15.0,2.99,0.0,44.85
1_120,15.0,64.59,1.0,968.85
0_110,15.0,29.04,0.0,435.59999999999997
0_826,15.0,6.89,0.0,103.35
0_418,15.0,7.69,0.0,115.35000000000001
2_2,15.0,300.0,2.0,4500.0
0_1369,15.0,30.99,0.0,464.84999999999997
0_756,15.0,2.41,0.0,36.150000000000006
0_755,15.0,3.99,0.0,59.85
0_2170,15.0,24.04,0.0,360.59999999999997
0_749,15.0,3.99,0.0,59.85
1_482,15.0,8.98,1.0,134.70000000000002
0_2142,15.0,2.65,0.0,39.75
1_605,15.0,30.99,1.0,464.84999999999997
0_1990,15.0,22.11,0.0,331.65
0_120,15.0,0.66,0.0,9.9
1_254,15.0,47.69,1.0,715.3499999999999
2_65,15.0,99.99,2.0,1499.85
0_789,15.0,7.99,0.0,119.85000000000001
0_2014,15.0,21.23,0.0,318.45
0_2204,15.0,1.62,0.0,24.3
0_45,15.0,2.99,0.0,44.85
1_349,15.0,32.99,1.0,494.85
1_252,15.0,39.33,1.0,589.9499999999999
0_2181,15.0,27.99,0.0,419.84999999999997
1_205,15.0,8.99,1.0,134.85
1_226,15.0,37.73,1.0,565.9499999999999
0_779,15.0,12.99,0.0,194.85
1_511,15.0,2.99,1.0,44.85
0_2288,15.0,2.06,0.0,30.900000000000002
0_1310,14.0,2.21,0.0,30.939999999999998
